products_id,products_and_services,clustered_id
7b331ee09dd3b667d1258242b5b1ee71cc329292,tables and chairs,1d8f9c1a5415534b484c37a3589612b31e46f40a
c7315bfadb301030545e2e46f06480b39d2b1429,vehicles - telematics,e200ad4cccfaecd44be644b0e693f20f55daa3a3
c345ec0e08b949740286f740fa6b5e96050345bf,measurement and regulation equipment and instruments - pressure,4d2a76a4cd71a70fccbd41eee995212f7beca96a
bd600a45c4a0baec579dfa3fd28f5dc8ab0929e2,measurement and regulation equipment and instruments - output and flow,963a9c4f04bf4700c4ccab4bf443f8b844fdbe37
409239bd7db68076e60b2e28a12a432ac9b05f59,monitoring and control equipment,6e8407ad0484a423cdee2cbbe86d1003f7af41f2
21924b62505c4fd84b920e8be057c7752a7c960b,testing equipment,21924b62505c4fd84b920e8be057c7752a7c960b
8cf9703e53ade1eabb43437b43de7797b4d26b82,electrical components and parts,7e54efd0b10d7a6fbfb98287c0e60d784a825df4
08f07a070f0be48430e8e46691846a4bad0209a6,electrical systems and equipment,68f48a430d08566a8737b7001ea58424f55fce72
f9b7f0215cec101d6e6e83e75c4fedda0a6e0ac5,waste treatment and recycling - machines and installations,ff646deff851647c1aa5013ac778f65d82d634a8
a4dafe3b08ebdd173f5e8f177fbc22cd20213b01,environmental clean-up - machines and equipment,d83c649ab12f9027e18b20437808ca2116fc7a2a
b5699fa7ec14f7ec74030afcf8f767d2d0752be1,"vegetables, edible roots and tubers",ef11ea0f4175a8bffdebe50e78a80677a5d4059d
88b48525a8b60a766b74e3c9b8fff96ba023d862,textile plants,88b48525a8b60a766b74e3c9b8fff96ba023d862
da66742af8b51b96e1c763897cb40cfbbd2e11ce,nuts and bolts,cfb20987c652f96645cbe938c75975711c90b160
07a2ee92f015a2bcfcd5c4174b128f7dc4f09877,"plumbing, domestic",3961ce07dc9369de3c8aaf9e3fa8df3cea8ac081
d11492a3cdf6d0dfd94e112602a6a20cb4499167,sheet metals - stamping,641bd46a38fb537454ecef28b0933e9c1ae626bd
20c292ede6839919b69e528b47267e88ec2f6e9a,semi-finished plastic products,20c292ede6839919b69e528b47267e88ec2f6e9a
2c523d09b4fd919e05647db183f9aea34bbd57d3,automatic punch cutters,2c523d09b4fd919e05647db183f9aea34bbd57d3
2c7b7baa93ade176061a09d89d507ea4591f1c79,polypropylene sheets,2c7b7baa93ade176061a09d89d507ea4591f1c79
3d2be08c3e3de793b678cf12883b971fe8d4d90f,moulded rubber products,3d2be08c3e3de793b678cf12883b971fe8d4d90f
dbbff28a2eab5d850ec1b6396a10f5f95e23d816,transport - cars and caravans,2a10d0109fe7351aeba7e910e5ea2f4709188971
515cfc30f1f01b91ede989cf4c495fee3eeb62ae,"breakdown and towing, heavy-goods vehicles",f1f9747b0e8c5ce690d9015937a2b361322a8a25
c3d30907051fbaa52276c5d87b00b6fa9d28844c,car transporters,c3d30907051fbaa52276c5d87b00b6fa9d28844c
77aa5d9d2e0b48af8a7d324117447c0fa96a364e,industrial tractors for towing,77aa5d9d2e0b48af8a7d324117447c0fa96a364e
ee84fe4d3ebc2b2ab3f434979e0caad058be358f,"packing and packaging materials, metal",474c648c9233c5d55fd685c9b8c6b40ebb2d95e5
a5c6cf7daef62d80694a76f9ca36e15b27924453,"road, beach and ski-slope maintenance - machinery and equipment",54b29acf9b0b2ef55c6aff7dc586be4420c43aa8
8bf7606661d9c234dc6de3c014912ae1e4470496,springs,248902131a732628aef6e2872827db10df7c07bf
6f694ec860323f75068486ee1e4617c756a0f204,spiral springs,6f694ec860323f75068486ee1e4617c756a0f204
a2a5f5ce71d427a761fd08af1670766bbff9c1e8,leaf springs,a2a5f5ce71d427a761fd08af1670766bbff9c1e8
740693ea0ecbc2a5c21c212479d7649018fccab9,stationery - plastic products,740693ea0ecbc2a5c21c212479d7649018fccab9
4a33c39ba728744034244273d301bb29980a64af,"energy sources, alternative - equipment and systems",44adde13a6f64271d0964e4b063cd8dbd245bd5f
2594a1bc3a7a4ef9808adf7447292d554fdadc72,solar energy - installations,1b964f8df77af825a6098ad60fcdfc1ae952a244
051842193229a2c869870aa59e84cf9892e508e4,biscuits,051842193229a2c869870aa59e84cf9892e508e4
0ffa8a14ad937033dba28787573a99682971de1d,office supplies,0ffa8a14ad937033dba28787573a99682971de1d
642b5cd982d48582ca759a01b28bd2ade45c3b8a,containers,255a762c36cdae2fe950e67e8b8a4efb260e7540
090199e4756cf1c8d740a1f0871acbd085f3b230,cereals and grains,090199e4756cf1c8d740a1f0871acbd085f3b230
ea03f462b6d608b9e5fd25477ea27e19734bd146,energy - renewable,82cea2d4d5cd888c177c1c983140dc6f859f39aa
087dd08b346443b725f571b4e965056dd55649f7,heat treatment of steels and metals,4a2002abf4e3a9a87a4d8a5595e386e98926aad8
e6ed318626cd4631bbc1449187dc954ce9b324c8,marking and labelling machinery,018aeabcb28a7e47b4104c491f2bd50a9db4a27b
c31a2c731dba4f321b8d4307590e01814192d190,printing and setting - machinery and equipment,d8997ff635e2aaf9d6f9d16f3d95ee0710129e0e
121d0c35fc36b7e300f8c971d4de84eacf6e116f,binding - machinery and equipment,ddb9e6df3c6b7d7f4c50b6bf41ee00e3a2ec4527
f053b8b6867d63b294d649595d714aa755500d93,fruit,f053b8b6867d63b294d649595d714aa755500d93
8e0d9a8382dc02953f56213069944c3d37bbb9f9,wines,e4fd69b08aca140838ea650323ccf78234d3c99c
600982cf9c0c41e12df616d2a9a72d675345ced7,beer,600982cf9c0c41e12df616d2a9a72d675345ced7
68b5cd80af37e4758bedcbe78c2704f1ce196ce5,turning - steels and metals,2c956855491e45c379c6b2a4f8ead1331e6cd5bc
9b116f697dc4fedbd360cd5dd96ab1f76aeaaf78,fabrics,9b116f697dc4fedbd360cd5dd96ab1f76aeaaf78
bf94bd6d3d8c1d509bd32ec113e5740e914906a1,paints and varnishes,7c0d3332d0c4cc1cfe1ee9a6165e1e8cd0c77c49
fa978182638c33bde521f0a88c204c17bf488935,repair shops - vehicles,f79e95ce422695fc9698fb08ea29ac0c92cdbb3e
351420250cdac59fff1ee1d5db52742766e55a8a,water distribution,351420250cdac59fff1ee1d5db52742766e55a8a
fc57718e6f795d8efb97d70fd0d0b277a2b3a154,glass bottles,3df8e7fe45db5b862ee4f5446396ab6cf0ec1e37
11cccefa6db2e35c9b86a1f203e0eefad535cda0,water cooler fountains for institutions,11cccefa6db2e35c9b86a1f203e0eefad535cda0
75fee5c45d0db66f3cb902d0ee25025cf169de0a,plastic bottles,5cef03fa2dcda640b071ac463c0b030543b450ef
8e2b051a989e5509b3ee0dcefaf9e03176d241bf,coil springs,8e2b051a989e5509b3ee0dcefaf9e03176d241bf
c5a39035be8bc0bf6c91080fcb16855d0ff0faab,machine tools - metal shaping,c5a39035be8bc0bf6c91080fcb16855d0ff0faab
01d8a7ae4af30c9a3bf44d2c90b8bafdb6b9f63a,"coatings, plastic",42da35bc13b8616f6eb795e8d54e03bd9020af5c
c34c12cbccac0fd0e9b30bc5f4e934be8a069b72,plastic floor coverings,59ffcf1054b2a788a3a7c10c721469e752766328
51e4841a9d729970415c0935dcacfe1b5cd5b188,pigs,51e4841a9d729970415c0935dcacfe1b5cd5b188
8a96bec838c62b2fcc32ab96ec79819dc8eae0ba,"meats, frozen and deep-frozen",a1f8ab685a26e9ec373a78bece412382f75c3171
052e2c4eed94fc2c8b98284f157101cdc7c4541c,scaffolding and ladders,f14cd87b5dea45dffcbb238a9a02de4bca839eda
2b971d965a1a6b9278aec18bc2519850ad3a2ec4,"frameworks, lightweight - metal",6f0a0196eccedd532694a631d355d286f9c9fc24
89014797e9c2f1287974dad5c5fafb40d02c9ff3,drilling - machine tools,89014797e9c2f1287974dad5c5fafb40d02c9ff3
b9c630c5c24dfc9c91e072b038ce2eae73db1e7c,mechanical engineering - custom work,f8271c88d115a9f2df51fe57bcf91cebe4cd785a
dd05af61ce5fd2d249bc057e1f36876b11e15f45,fossil fuel power stations,dd05af61ce5fd2d249bc057e1f36876b11e15f45
19ccdd0ff0bb7c89b9ae753ed5d005b61f01726c,electricity - distribution,3894e2077240259636513492fd9fa9178dbc97b2
de2327ce9be81e6cad9e75326e1bc139b876ace8,sauces,de2327ce9be81e6cad9e75326e1bc139b876ace8
95b81dc925a7b08d2632c03c064c9022697d3403,"machine tools, metal machining - parts and accessories",a970f83bd6671cd1486d1d73829b55a2cb67c50a
084d6ffa8b0d2ae691eb611764537fe348146663,"machine tools, cutting - parts and accessories",a970f83bd6671cd1486d1d73829b55a2cb67c50a
cfe3ae20443e5fe64c4a7924b1417b817d72f6b8,cutting - machine tools,cfe3ae20443e5fe64c4a7924b1417b817d72f6b8
9cd2aa691bcfc782a53691db4bc1f30e57fb5705,metal stamping,9cd2aa691bcfc782a53691db4bc1f30e57fb5705
32e77681d8e93711fdcf3c17a8f18ab351b24bf7,non-ferrous metal cutting,32e77681d8e93711fdcf3c17a8f18ab351b24bf7
d410d7caef5697c66b04dfff48b42c7011b3cd27,sharpening - machine tools,d410d7caef5697c66b04dfff48b42c7011b3cd27
de7f6cb540ba869637a78948b7fc0dd14405a7f8,milling cutter sharpening,a2003b301b375ef2697467cd9460a9a6fed9b6ef
71c81d4eb500d34c9581c69a0e78d347bacae063,woodworking hand tools sharpened,71c81d4eb500d34c9581c69a0e78d347bacae063
0574b26fa14b9162e664decb9dfb3f5c323245c0,blades for sawing machines,0574b26fa14b9162e664decb9dfb3f5c323245c0
2142771f3fe95d02c8a5f32c55b7684291c0776d,airport transfer,2142771f3fe95d02c8a5f32c55b7684291c0776d
8ea3a60d3c51a7b8b8361c7d4ecf7a12fbcb6682,transfer in spain,8ea3a60d3c51a7b8b8361c7d4ecf7a12fbcb6682
15f6e9b5a2c86518d6989cb8883bfefddbc0c984,import-export - vehicles and transport equipment,c7a2e3f73edce24bcb9622c8c06c069c0b1af521
2609d27007a4e1b65ba841d088a21289e6fa2813,advertising management,2609d27007a4e1b65ba841d088a21289e6fa2813
d9717821469595bc29c5486f7bc3de8b806c3ea2,on-line services - advertising management,d9717821469595bc29c5486f7bc3de8b806c3ea2
bae0797e6f940c9e71ecc91fefbd16a14b47a06d,management advice,bae0797e6f940c9e71ecc91fefbd16a14b47a06d
ffd7914e5b060417b7275da80592c2a11166fa80,advertising design - graphic artists and designers,23c5d8f3a64404cda2615537535b1358aa8e6fb3
11bea4262e4e324187c9d97ae737d19398d39a09,"jeweller's, watchmaker's, gold- and silversmith's machinery and equipment",1b57cd1ec165044034630396bca9ade0c6f34524
02fa4385f82c72eb8d8dc7cf31297c99f1e20bdd,road transport - passengers,644155a56c716b1edc03924df00312e8144b632b
6200b51943fbcb65ad73bedfcdaffe19cb025e4a,bicycle hire,6200b51943fbcb65ad73bedfcdaffe19cb025e4a
aa78126199f56652c71abbc9c193639a7885d818,paper and cardboard manufacturing - machinery and equipment,1abd993793fe54365007aaef46be78122ede1800
cea707fc01b048ee7c413d06bd346699dc99c049,software - business management,cea707fc01b048ee7c413d06bd346699dc99c049
91bf3ab764e2d81dd3442a88c35a9994dc8e2d14,outsourcing of financial services and administration,6ac556cdfa16e5fe293ad511c717b94b9b74c6ac
b94d4b09478e7933befe0b84a4422c5638013370,database acquisition and security,3d168e23868c751637500938cad72bc5669db8fa
efd7fd7f2954713c1ee7facf9750fe53e8cf589c,translation,efd7fd7f2954713c1ee7facf9750fe53e8cf589c
04a0b080fb9b28971e351f4ace165559c725ce65,pleasure craft furnishings,04a0b080fb9b28971e351f4ace165559c725ce65
2a0709c2f53d832ca3be73adf51f24debb79102a,camping equipment,2a0709c2f53d832ca3be73adf51f24debb79102a
828661ca7baaef48b21346e6d2f7b1e2079b295f,boat accessories,3cdf58cdc085bdb38c42442ee569c812d0bc11d3
5651f4662feeae5920c5a89cc00128cc955e2c0f,aquatic sports gear,5651f4662feeae5920c5a89cc00128cc955e2c0f
c9e73f6b18d531f1a74e0e7fff3d3e50289e06b0,detergents for motor vehicles,c9e73f6b18d531f1a74e0e7fff3d3e50289e06b0
b48fe8e3c19d873e5418a9f17352dadf256c2a26,labels - stationery,b48fe8e3c19d873e5418a9f17352dadf256c2a26
749487be4662229fc2ee153b71dd6e517d7806d2,metal curtains,749487be4662229fc2ee153b71dd6e517d7806d2
78d476ba753a02f93487ecf562f5e7792a65a23d,roller shutters,78d476ba753a02f93487ecf562f5e7792a65a23d
491a88ab8ac9013393e699fc1b4e47182fd45faa,vehicle rental,491a88ab8ac9013393e699fc1b4e47182fd45faa
90ab353512b323d6f637ed14b9aba50c02abc63c,"cleaning and maintenance products, industrial",a88c6c27f66688ce5552d4c89cf5311fe5bb0e5a
e7e312c4fab3f81a9a467e200cc9edb4ed5189e5,"cleaning and maintenance products, household",72c107f062dc8926d85475793090915a3cc72432
1ad9ff127436083660344aafd7920d75a78946d2,hygiene and toilet products,8aa82b428837bc6bafc3cf88de177710fc6de70e
19ad3fd1683e0c2d59eb2fd8534544024b7c8f3d,precision mechanics,19ad3fd1683e0c2d59eb2fd8534544024b7c8f3d
da35ea3449d6e8aa1c4025cf9541af7432a2b458,bulk materials for construction,0dd02a86ff421210b1ed2c3ee81c374d79a06532
385d3018418a20d233d6d56de07b309921173e69,plastics - packaging,b5b3c659857811d785b9854d2be5439fa430dbc3
96737e41e2f57a3142f10aafef91be3739d4a640,erection and dismantling of industrial plants,e20b8b6a12c667e489a228b171a81f4ce66c9174
0f298545bc0a84711c81fec1fda8b32293ff4f21,liquid flow metering instruments,0f298545bc0a84711c81fec1fda8b32293ff4f21
715619d3765f1598e238a4985c247a5a4ef19b98,industrial metrology,715619d3765f1598e238a4985c247a5a4ef19b98
935c3c2666553957582d776741813a864e4225f5,ultrasound sensors,935c3c2666553957582d776741813a864e4225f5
57cb926f506478eafd2756f50d7f86fbfbddcd02,"humidity, gravity, ph, conductivity and viscosity measuring instruments",aa32f40e07a15b3a403d1ee1fc1b0dc7eb64e489
bbd2f28b6317e746fae866f439b2e290c02f0f55,electricity supply stations,bbd2f28b6317e746fae866f439b2e290c02f0f55
87bf40ba8c93a6ef5fb781f7385ac9e556dd12f9,electricity generators,87bf40ba8c93a6ef5fb781f7385ac9e556dd12f9
66361f42f1cc9f4eaadf4b5fb8fb10a25a5e44fd,office machines and equipment,a8cf5ef07683b433753df301241391d0be481e89
e53081e976487fca109c551c22ff2a4c437313bd,document reproduction machines,e53081e976487fca109c551c22ff2a4c437313bd
7c54d4ae97cf5015b505ac71cb1033ec34c4a170,paper manufacture,7c54d4ae97cf5015b505ac71cb1033ec34c4a170
5ad76f0d9d0171ab8b324c39f2d45d159eafbef3,cardboard manufacture,5ad76f0d9d0171ab8b324c39f2d45d159eafbef3
587b24d88f70d052d1aa7cc3a239c29d6810dc43,express delivery services,50626636eefc91cc8d1fbf1acd648603b03fcb40
afae8055814c4bda8a9b26f5824015facd1955a1,goods transport,afae8055814c4bda8a9b26f5824015facd1955a1
be5f3bf492f724f719f79a23637bf11e82f3e97a,plastics - industrial machinery and equipment,a2cc184a126795686dc5452d4be78fb612a9b07c
64e3c6a8c2790694e6d47ee85498ed20ddc0d893,"extrusion, plastics - machinery",64e3c6a8c2790694e6d47ee85498ed20ddc0d893
c68d56ce81e8db1e05d1e98137a496d408ef6a6f,coaching and career support organisation,ef239baa398f87fdf2a820d32fca8328bcd9993f
c5d70a5ab943a434d0d90aaca7670a04cb0dc996,porterage services,c5d70a5ab943a434d0d90aaca7670a04cb0dc996
b3578684ae7aa45ea0bbce22ccc12036f9baabc5,pallets,e17a861dfecb1b860fc003f574d8609de1d51ba3
ef7d96d1d5e6ec3215c1a7167639f9617578fb88,"panels, wood",afdcf68e9eaeab82a389c6a2f1a74fe79c9504b4
15da123528cbf9c9f4d56850765f07aae9624400,wood - packaging,8c57e6d604b4a50d6efeb92ab0f00e91891a5cb7
1970e3f67547538338df8018eb49d426cb297fe9,"boxes and crates, wood",fa7c18ecf9c65ec318fcc1c3d74b106d7a16e21a
3508ecac8a8b4019dee63ad21562d82024a29f00,removals and relocation - international,82dfb4ff5d6d70bae608ee22513f91243636f00f
2cc9e15778b4a90279d57e5b5d65ee3718474cce,corporate removals,2cc9e15778b4a90279d57e5b5d65ee3718474cce
667899ab8864da446a9a4bd15baeb900a43f3a93,reprographics - machinery and equipment,fe3516a5d29fcd8b78b55b07791d4ab2bc832903
03b6e26b2ecb780bc10eb54ba826fafc7d964693,consultants - construction and civil engineering,79c08b29589809d803da28cfc00e29a8ec7a154e
62b7b77027aeb6ae609cccbe13a2ffaf2b60fb9f,rolling scaffolding,62b7b77027aeb6ae609cccbe13a2ffaf2b60fb9f
f2ed6f2f58652b97f86d58bf382cd573f9cdf1ea,steel scaffolding,f2ed6f2f58652b97f86d58bf382cd573f9cdf1ea
ac14c816348ede9017c3ad5aa57f2b33f06cf173,concrete forms,129860cbbd540bf86d41ec47811df520a93450c8
2bb6d88eb6c3b26e68ea980063bb54b6a95ee0b1,formwork contractors,2bb6d88eb6c3b26e68ea980063bb54b6a95ee0b1
71edff94e7afbd6950a5fa0a5aa0693dfc8b67e6,plywood manufacture - machines and equipment,8d98eb3bde686a3c3f785b75b41fb6bc2b4e03cb
b8114546a306ba121b286d2755b51e26e7bdb407,building,b8114546a306ba121b286d2755b51e26e7bdb407
5bbf0da87562c16bd447fa0f1b49d4dde9ae633c,site building,5bbf0da87562c16bd447fa0f1b49d4dde9ae633c
62b524359a789c908b0663bf8208a06314ffee24,trestles,62b524359a789c908b0663bf8208a06314ffee24
83549f53a561b363d615546078cf555e42b54b35,gas - production plants,facafa74878399363f0b336bec9baceccc71b517
c5312b9503b1eb9cea97f7509aae76b18957ce5f,regulation and mixing systems for gaseous fluids,92d8acdac8a2735b5924a76ee7e64c764c3780bd
6eb02539c5742a18beefa7d55f70a572e637b07c,catalysts,6eb02539c5742a18beefa7d55f70a572e637b07c
abcc8c79f79fb2ad83035f9f623627c7d29a43a5,coachbuilding,abcc8c79f79fb2ad83035f9f623627c7d29a43a5
a215d35bfe9586bbbcf5fc62db97cfec58403c2a,bodywork shop,a215d35bfe9586bbbcf5fc62db97cfec58403c2a
6d95c6ef2e28aeeef6d05e4e4499d34f4d778506,bodywork fitting,6d95c6ef2e28aeeef6d05e4e4499d34f4d778506
20ffa4c9bae74888ad3c7929e7037b1c9ec204ca,robotised welding,20ffa4c9bae74888ad3c7929e7037b1c9ec204ca
88d11e60f7fb55b3bc862ca15372175d823a1a84,"automatic grilles, doors and gates",3c5b492776742690efb6a0f1fd8508693400e2cc
0cb7db82d01f8fa5519f8615dcb8157de7a75719,"heating, industrial - installations and equipment",321b9c31d0c11cce6637872f37dafd80438ae8f6
e1dfc9840f4c9ceaa751d38aede3cbdc27bdbb26,travelators,e1dfc9840f4c9ceaa751d38aede3cbdc27bdbb26
bc66891ff51ad78fae7bf1b7395eee4f4f56d395,motorcycles,438bc3e3666409c796823a6d58f5f4b89f64d12a
f4ae9d7b6d82e19790566ba35426663c136d659e,scooters,26f3cd230e935f8bef3596727f75448cb446120b
29778e270c5cf50f4a066c96f26ca52ad9e5c511,scrap iron - salvaging and recycling,7e6b8bf5a21cf4e165016ef66053960e7612878f
f90046845b4f036a81b8d9aa59fdb4fcbfac2efb,folders - office equipment,a8cf5ef07683b433753df301241391d0be481e89
a2855c508adb31fb42d381962f2d6fdc179dc336,"bottles and jars, plastic",20246f4c10b29fe7314547d7bd5eabe7212176c8
43cbe626ce5373237b21d1ce71394b0b664380ab,bus and minibus with driver,f9f2a3241a4a37069adf0463caf389d2eb999870
b87b8f7fbae68578e6f7eb7ae000908403683f2e,coach hire france,deed165783529d83f8fc5ab00186423dae2b13a3
5a4a1b8f0f6cbb0e7920c7d459507f8fcb230bbb,coach passenger reception services,5a4a1b8f0f6cbb0e7920c7d459507f8fcb230bbb
4be699059edf18e658a769cc276cd4ba9e6ec3f5,business consultancy,4be699059edf18e658a769cc276cd4ba9e6ec3f5
6ae6bf2b6075b09c112eba875ad21e04729f5c7e,management training,6ae6bf2b6075b09c112eba875ad21e04729f5c7e
35dc78bb6201e6cad0d80b88bbe4b85a185e9663,professional coaching,35dc78bb6201e6cad0d80b88bbe4b85a185e9663
6609e8222c3ee09957fa8312274a904b3e61d300,management training courses,6609e8222c3ee09957fa8312274a904b3e61d300
073a414a67a971eebd81e917d154f08a4b0f0227,naval construction,073a414a67a971eebd81e917d154f08a4b0f0227
e664ffbe3a78afc7ab11f802f6effc60dbc91bf2,pleasure boats,c968409df15f3c036a50ab4fdafa43b857243a4b
5ad31b12d40d1fac6e68631f9bd5539a6b076a33,"pleasure boats - components, engines and equipment",f28c7911739512e983ab629bc42f32b43c0bc197
86421dc6f258f4fc5d9eebda8e1d5a13f4e46124,accumulators and batteries,0e9c6822ced2d5f65c6e218bd878711d6a996072
b27ed258233998e2c14c0f27c7321e53812f2096,home automation,b27ed258233998e2c14c0f27c7321e53812f2096
4610d86052d901c5136a362b3a55b0e464abab30,"furniture and decorations, garden",2ce4078368fd7746fc0e7397095c579061dc3ef7
0b0695d77d65cb56e9c7164fdf1f56f4fbcc10ae,"furniture, camping",0b0695d77d65cb56e9c7164fdf1f56f4fbcc10ae
a8d070580e5656c0037e3961ba6eea4e89ffa500,camping tables and chairs,a871a823eb5e711aaf87a19b846dfbe935dce190
72aa72648537e3b12ca3419e60c8743c15cb59c4,"polishing, lacquering and varnishing of furniture and wood",f85cba9266fd21b7b3a57bcd638ef39211f24504
e932324709eedcdfb104bbe23a875f129c8b2942,"engraving, industrial - steels and metals",18f302379eb6aeeb40797c48126a03f6125080b1
c29099b638b9c180d5ae46930fb7090a3628f2cf,surveyors - consultants,c29099b638b9c180d5ae46930fb7090a3628f2cf
1d5949ab72dfd0637f34c705c065f22070d340dd,landscaping and gardening services,c431714a185dafc5430f48ffb5dbbfd8992a6529
707938a8d64b3ee8f879b2fb3c032c6ab4547dad,open space amenities,707938a8d64b3ee8f879b2fb3c032c6ab4547dad
509eef0aac52fe0a8cac18a2bd6f4a0b692f0126,"iron, special grade and pig iron",69bb55f56ebd359aa9c1cf5cf2f627e5dcdc92cb
ed41a04dce1275d72c66a960de6632e976294fdd,moulds and patterns,547908d5f8abb9c73ae08ffce7b24b31f364c912
cca4bc7f0041708608695cf04fffad2f287278b0,landscaping contractors,cca4bc7f0041708608695cf04fffad2f287278b0
61e872dd7be3a9410035dffc74043ef35088e5a1,fruits and vegetables - import-export,f053b8b6867d63b294d649595d714aa755500d93
ebdd01b44d9d00f9ad6259515b9c4d61c244de0d,plastics - household products,1897b5c7877ab2e9315071a72795405cb47d00b8
d0620533427cdbb3b914d950d6cb5bf462cf6074,tiling and paving - firms,1aeaa0d207a0187916df46f41ae4de97312abe86
625e563b4e3d317d5e3edd139c802ab5440469da,joinery and carpentry - works,72426af726a5d0cf01ea4c4e43ebb8b2368c8382
3fb3415d32b73787f3163b04256974c532fad6c0,plumbing - works,3a80ea6a985616fe98a848d4937e4eb20a6a8ece
88adcf3a3244eedc1ecee35b212679cb1e662603,retailing outlets,88adcf3a3244eedc1ecee35b212679cb1e662603
98007a762daae776798e0631ee9d33f785b0c75f,decoration,98007a762daae776798e0631ee9d33f785b0c75f
821fb4b20cb533d03d4bd1b6cdc2f4fc5fc108c3,sugared almonds,821fb4b20cb533d03d4bd1b6cdc2f4fc5fc108c3
27ba2df9166bf7fd953562116070601ef0051a29,injection moulding of rubber and plastic,76a72856ff998923b9eb1f4c162e9dbb87b19e73
af188b4d7cddd1c80469fd9c7958d374c72d03bc,"couplings, mechanical",af188b4d7cddd1c80469fd9c7958d374c72d03bc
82b63afacd8d81f7f4f9d3a081e28f62e3c21bd1,worm gears for transmissions,82b63afacd8d81f7f4f9d3a081e28f62e3c21bd1
c8131b65773f60b9ff991e53b5de025284656f28,cardan shafts,c8131b65773f60b9ff991e53b5de025284656f28
25015f7997e279f6846b261b5d744f7c9c46342a,transmission gearing,25015f7997e279f6846b261b5d744f7c9c46342a
cc04a666d0696413601537a46fc8802b282c8b7f,cylinder gears,cc04a666d0696413601537a46fc8802b282c8b7f
c1390a76cb103faf72d85765c798717404f71a38,speed variators for transmissions,c1390a76cb103faf72d85765c798717404f71a38
8b703aa599ab297c41a996c525a67666bfcb4d89,angular transmissions,8b703aa599ab297c41a996c525a67666bfcb4d89
7d3b02b7d9cfc13feff1b712328f03b827855114,roller chains for transmissions,f3c9f7b3671fabdc1f8a3e68e16cc030447a9144
b737537e7e0ba1dd4e682da7747b8a3ae3ca49a5,transmission chains,f3c9f7b3671fabdc1f8a3e68e16cc030447a9144
257b0a53ac5b371c65e99b8f6718b8b703325def,chains and pinions for motors,ab94df6a40b330136585a0c1903fd1738e55ba37
43591aa38c8cfc3cd7cb2deadd5d35fc720b83a9,"electric transformers, converters and rectifiers",a99a6469c82acd5adb0f1af2d84f08450455d65f
8e57ff05ca3bc30b7a3d3aec4b2c4a86604b86b9,electric motors and parts,fc76992d526622ff2e04726c91211a72c2559551
276b56e82f8b4392ab4c654dbf516c3245509121,custom packaging,276b56e82f8b4392ab4c654dbf516c3245509121
