company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
tegon salvalaggio di salvalaggio ida;construction_public_works;buildings_prefabricated;;manufacturer/ producer;23 via ferrari enzo | 30037 scorze' - italy;scorze' - italy;30037.0;italy;garages and service stations - equipment and installations | buildings, prefabricated | buildings, modular;the company tegon salvalaggio di salvalaggio ida, is a manufacturer/ producer, founded in 1988, which operates in the garages and service stations - equipment and installations industry. it also operates in the buildings, prefabricated, and buildings, modular industries. it is based in scorze', italy.;;;registered office;False;1988.0;http://www.tegonsalvalaggio.it;;tegon-salvalaggio-di-salvalaggio-ida_seac000688628-001
s.a.m.i.c. s.r.l.;construction_public_works;buildings_prefabricated;;service provider;152 via colloredo | 33037 pasian di prato - italy;pasian di prato - italy;33037.0;italy;garages and service stations - equipment and installations | buildings, prefabricated | buildings, modular;the company s.a.m.i.c. s.r.l., is a service provider, founded in 1997, which operates in the garages and service stations - equipment and installations industry. it also operates in the buildings, prefabricated, and buildings, modular industries. it is based in pasian di prato, italy.;11.0;50.0;registered office;False;1997.0;http://www.samicimpianti.it;;samic-srl_seac000475626-001
pac s.r.l.;construction_public_works;buildings_prefabricated;;manufacturer/ producer;44 via astico | 36030 fara vicentino - italy;fara vicentino - italy;36030.0;italy;buildings, prefabricated | sheds, construction site | garden sheds;the company pac s.r.l., is a manufacturer/ producer, founded in 1987, which operates in the buildings, prefabricated industry. it also operates in the sheds, construction site, and garden sheds industries. it is based in fara vicentino, italy.;11.0;50.0;registered office;False;1987.0;http://www.pacprefabbricati.it;;pac-srl_seac005746644-001
macchedil s.r.l. - m;construction_public_works;buildings_prefabricated;;service provider;8 via pacinotti | 46042 castel goffredo - italy;castel goffredo - italy;46042.0;italy;building materials, manufacture - machinery and equipment | lifting equipment | buildings, prefabricated;the company macchedil s.r.l. - m, is a service provider, founded in 1999, which operates in the building materials, manufacture - machinery and equipment industry. it also operates in the lifting equipment, and buildings, prefabricated industries. it is based in castel goffredo, italy.;;;;False;1999.0;http://www.macchedil.it;;macchedil-srl-m_seac000557007-001
carobbi caravan;construction_public_works;buildings_prefabricated;;subcontractor;13 via savino cav. gazza | 43058 sorbolo - italy;sorbolo - italy;43058.0;italy;buildings, prefabricated | sheds, construction site | garden sheds;the company carobbi caravan, is a subcontractor, which operates in the buildings, prefabricated industry. it also operates in the sheds, construction site, and garden sheds industries. it is based in sorbolo, italy.;;;registered office;False;;;;carobbi-caravan_seac002067035-001
distributore ip di simoncini cesare;construction_public_works;buildings_prefabricated;;;alighieri | 60043 cerreto d'esi - italy;cerreto d'esi - italy;60043.0;italy;garages and service stations - equipment and installations | buildings, prefabricated | buildings, modular;the company distributore ip di simoncini cesare, which operates in the garages and service stations - equipment and installations industry. it also operates in the buildings, prefabricated, and buildings, modular industries. it is based in cerreto d'esi, italy.;;;registered office;False;;;;distributore-ip-di-simoncini-cesare_seac005161398-001
c.a.m.a.s. s.n.c.;construction_public_works;buildings_prefabricated;;;km. 0.200 via nettunense | 00047 marino - italy;marino - italy;47.0;italy;garages and service stations - equipment and installations | buildings, prefabricated | buildings, modular;the company c.a.m.a.s. s.n.c., founded in 1994, which operates in the garages and service stations - equipment and installations industry. it also operates in the buildings, prefabricated, and buildings, modular industries. it is based in marino, italy.;;;registered office;False;1994.0;;;camas-snc_seac004794636-001
tecnopetroli di radicchi gianluca e c. s.n.c.;construction_public_works;buildings_prefabricated;;;1 via flamini g. | 06089 torgiano - italy;torgiano - italy;6089.0;italy;garages and service stations - equipment and installations | buildings, prefabricated | buildings, modular;the company tecnopetroli di radicchi gianluca e c. s.n.c., founded in 2006, which operates in the garages and service stations - equipment and installations industry. it also operates in the buildings, prefabricated, and buildings, modular industries. it is based in torgiano, italy.;;;;False;2006.0;;;tecnopetroli-di-radicchi-gianluca-e-c-snc_seac004864989-001
c.m.r.g. impianti s.r.l.;construction_public_works;buildings_prefabricated;;service provider;contrada guardia ciucci | 70100 bari - italy;bari - italy;70100.0;italy;garages and service stations - equipment and installations | buildings, prefabricated | buildings, modular;the company c.m.r.g. impianti s.r.l., is a service provider, which operates in the garages and service stations - equipment and installations industry. it also operates in the buildings, prefabricated, and buildings, modular industries. it is based in bari, italy.;11.0;50.0;registered office;False;;;;cmrg-impianti-srl_seac006187884-001
super blok piccinini s.r.l.;construction_public_works;buildings_prefabricated;;manufacturer/ producer;1 via c. matteucci | 42049 sant'ilario d'enza - italy;sant'ilario d'enza - italy;42049.0;italy;sun protection, interior and exterior | stairs and handrails | buildings, prefabricated;the company super blok piccinini s.r.l., is a manufacturer/ producer, founded in 1961, which operates in the sun protection, interior and exterior industry. it also operates in the stairs and handrails, and buildings, prefabricated industries. it is based in sant'ilario d'enza, italy.;11.0;50.0;registered office;False;1961.0;http://www.superblokpiccinini.it;;super-blok-piccinini-srl_seac000026050-001
