company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
manicolor srl;construction_public_works;thermal_insulation_materials;;service provider;via giovanni xxiii | 23855 pescate - italy;pescate - italy;23855.0;italy;thermal insulation materials | thermal coats | building maintenance | façade reconstruction | whitewashing;the company manicolor srl, is a service provider, which operates in the thermal insulation materials industry. it also operates in the thermal coats, building maintenance, façade reconstruction, and whitewashing industries. it is based in pescate, italy.;;;;False;;https://www.manicolor.it;;manicolor-srl_00000005502424-001
calvanelli nazareno s.n.c.;construction_public_works;thermal_insulation_materials;;service provider;via petrarca, 2 | 05010 porano - italy;porano - italy;5010.0;italy;thermal insulation materials | thermal insulation | insulation;the company calvanelli nazareno s.n.c., is a service provider, which operates in the thermal insulation materials industry. it also operates in the thermal insulation, and insulation industries. it is based in porano, italy.;1.0;10.0;;False;;http://www.isolamentotermico.com;;calvanelli-nazareno-snc_00000004550975-343946001
italplast s.r.l.;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;614 via nuova | 47032 bertinoro - italy;bertinoro - italy;47032.0;italy;thermal insulation materials | heat insulation panels | fibreglass laminates;the company italplast s.r.l., is a manufacturer/ producer, founded in 1988, which operates in the thermal insulation materials industry. it also operates in the heat insulation panels, and fibreglass laminates industries. it is based in bertinoro, italy.;;;registered office – parent company;False;1988.0;http://www.ital-plast.it/;;italplast-srl_seac002240478-002
energycover di giancarlo dolce;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;passo ponte carrega 31 r | 16141 genova - italy;genova - italy;16141.0;italy;thermal insulation materials | coat insulation | rock wool insulating materials | glass wool insulating materials | energy-saving advice;the company energycover di giancarlo dolce, is a manufacturer/ producer, which operates in the thermal insulation materials industry. it also operates in the coat insulation, rock wool insulating materials, glass wool insulating materials, and energy-saving advice industries. it is based in genova, italy.;1.0;10.0;;False;;http://www.energycovergd.it;;energycover-di-giancarlo-dolce_00000005351630-647532001
isotetto s.a.s.;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;50 via camporelle | 10020 cambiano - italy;cambiano - italy;10020.0;italy;sound insulation materials | thermal insulation materials | clay, expanded - products;the company isotetto s.a.s., is a manufacturer/ producer, founded in 1999, which operates in the sound insulation materials industry. it also operates in the thermal insulation materials, and clay, expanded - products industries. it is based in cambiano, italy.;;;registered office;False;1999.0;http://www.isotetto.it;;isotetto-sas_seac001057221-001
artes s.r.l.;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;15 via marconi | 24020 scanzorosciate - italy;scanzorosciate - italy;24020.0;italy;anti-corrosion products, chemical | sound insulation materials | thermal insulation materials;the company artes s.r.l., is a manufacturer/ producer, founded in 1988, which operates in the anti-corrosion products, chemical industry. it also operates in the sound insulation materials, and thermal insulation materials industries. it is based in scanzorosciate, italy.;;;registered office;False;1988.0;http://www.artesrisanamenti.it;;artes-srl_seac000556811-001
borgatta emilio s.r.l.;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;13 via aspromonte | 10042 nichelino - italy;nichelino - italy;10042.0;italy;anti-corrosion products, chemical | sound insulation materials | thermal insulation materials;the company borgatta emilio s.r.l., is a manufacturer/ producer, founded in 1968, which operates in the anti-corrosion products, chemical industry. it also operates in the sound insulation materials, and thermal insulation materials industries. it is based in nichelino, italy.;11.0;50.0;registered office;False;1968.0;http://www.borgatta.com;;borgatta-emilio-srl_seac000976913-001
celenit s.p.a.;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;17 via bellinghiera | 35019 tombolo - italy;tombolo - italy;35019.0;italy;sound insulation materials | thermal insulation materials | acoustic panels;the company celenit s.p.a., is a manufacturer/ producer, founded in 1963, which operates in the sound insulation materials industry. it also operates in the thermal insulation materials, and acoustic panels industries. it is based in tombolo, italy.;;;registered office;False;1963.0;http://www.celenit.com;;celenit-spa_seac000052355-001
edilfloor s.p.a.;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;15 via leonardo da vinci | 36066 sandrigo - italy;sandrigo - italy;36066.0;italy;sound insulation materials | thermal insulation materials | bricks;the company edilfloor s.p.a., is a manufacturer/ producer, founded in 1974, which operates in the sound insulation materials industry. it also operates in the thermal insulation materials, and bricks industries. it is based in sandrigo, italy.;51.0;100.0;registered office;False;1974.0;http://www.edilfloor.com;;edilfloor-spa_seac000121717-001
i.p.d. s.r.l.;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;307/a27 via prenestina nuova | 00036 palestrina - italy;palestrina - italy;36.0;italy;sound insulation materials | fire protection equipment | thermal insulation materials;the company i.p.d. s.r.l., is a manufacturer/ producer, founded in 1997, which operates in the sound insulation materials industry. it also operates in the fire protection equipment, and thermal insulation materials industries. it is based in palestrina, italy.;11.0;50.0;registered office;False;1997.0;http://www.cartongessoroma.com;;ipd-srl_seac000914522-001
r.i.f.a.t. s.r.l.;construction_public_works;thermal_insulation_materials;;;10 via delle industrie | 26010 bagnolo cremasco - italy;bagnolo cremasco - italy;26010.0;italy;anti-corrosion products, chemical | sound insulation materials | thermal insulation materials;the company r.i.f.a.t. s.r.l., founded in 1969, which operates in the anti-corrosion products, chemical industry. it also operates in the sound insulation materials, and thermal insulation materials industries. it is based in bagnolo cremasco, italy.;;;registered office;False;1969.0;;;rifat-srl_seac001227135-001
2pz societa' a responsabilita' limitata in sigla 2pz s.r.l.;construction_public_works;thermal_insulation_materials;;;7 via galilei g. | 29010 alseno - italy;alseno - italy;29010.0;italy;anti-corrosion products, chemical | sound insulation materials | thermal insulation materials;the company 2pz societa' a responsabilita' limitata in sigla 2pz s.r.l., founded in 2002, which operates in the anti-corrosion products, chemical industry. it also operates in the sound insulation materials, and thermal insulation materials industries. it is based in alseno, italy.;;;registered office;False;2002.0;;;2pz-societa-a-responsabilita-limitata-in-sigla-2pz-srl_seac002087627-001
over - all s.r.l.;construction_public_works;thermal_insulation_materials;;wholesaler;7/26 via di vittorio giuseppe | 20017 rho - italy;rho - italy;20017.0;italy;sound insulation materials | thermal insulation materials | clay, expanded - products;the company over - all s.r.l., is a wholesaler, founded in 2004, which operates in the sound insulation materials industry. it also operates in the thermal insulation materials, and clay, expanded - products industries. it is based in rho, italy.;;;registered office;False;2004.0;http://www.over-foil.com;;over-all-srl_seac003025072-001
braviisol divisione meccanica s.r.l.;construction_public_works;thermal_insulation_materials;;wholesaler;via adriatica | 60022 castelfidardo - italy;castelfidardo - italy;60022.0;italy;sound insulation materials | thermal insulation materials | clay, expanded - products;the company braviisol divisione meccanica s.r.l., is a wholesaler, founded in 1991, which operates in the sound insulation materials industry. it also operates in the thermal insulation materials, and clay, expanded - products industries. it is based in castelfidardo, italy.;11.0;50.0;;False;1991.0;http://www.braviisol.com;;braviisol-divisione-meccanica-srl_seac000331013-001
bosco italia s.p.a.;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;16 via umbria | 10099 san mauro torinese - italy;san mauro torinese - italy;10099.0;italy;sound insulation materials | thermal insulation materials | acoustic panels;the company bosco italia s.p.a., is a manufacturer/ producer, founded in 1975, which operates in the sound insulation materials industry. it also operates in the thermal insulation materials, and acoustic panels industries. it is based in san mauro torinese, italy.;;;registered office;False;1975.0;http://www.boscoitalia.it;;bosco-italia-spa_seac000501302-001
mecc.di bartoletti g. & c. s.n.c.;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;37/g via diaz armando | 47034 forlimpopoli - italy;forlimpopoli - italy;47034.0;italy;sound insulation materials | thermal insulation materials | clay, expanded - products;the company mecc.di bartoletti g. & c. s.n.c., is a manufacturer/ producer, founded in 1990, which operates in the sound insulation materials industry. it also operates in the thermal insulation materials, and clay, expanded - products industries. it is based in forlimpopoli, italy.;;;registered office;False;1990.0;;;meccdi-bartoletti-g-c-snc_seac002341598-001
duci isolamenti s.r.l.;construction_public_works;thermal_insulation_materials;;service provider;5 via bonassi monsignor | 24067 sarnico - italy;sarnico - italy;24067.0;italy;anti-corrosion products, chemical | sound insulation materials | thermal insulation materials;the company duci isolamenti s.r.l., is a service provider, founded in 1985, which operates in the anti-corrosion products, chemical industry. it also operates in the sound insulation materials, and thermal insulation materials industries. it is based in sarnico, italy.;11.0;50.0;registered office;False;1985.0;;;duci-isolamenti-srl_seac000480622-001
edil porfidi di piccoli massimo;construction_public_works;thermal_insulation_materials;;;milano | 37036 san martino buon albergo - italy;san martino buon albergo - italy;37036.0;italy;sound insulation materials | thermal insulation materials | urban fixtures and installations;the company edil porfidi di piccoli massimo, which operates in the sound insulation materials industry. it also operates in the thermal insulation materials, and urban fixtures and installations industries. it is based in san martino buon albergo, italy.;;;;False;;;;edil-porfidi-di-piccoli-massimo_seac004828831-001
gividi fabrics s.r.l.;construction_public_works;thermal_insulation_materials;;;120 via matteotti giacomo | 20861 brugherio - italy;brugherio - italy;20861.0;italy;thermal insulation materials | glass fibre and wool;the company gividi fabrics s.r.l., founded in 2005, which operates in the thermal insulation materials industry. it also operates in the glass fibre and wool industries. it is based in brugherio, italy.;51.0;100.0;registered office;False;2005.0;;;gividi-fabrics-srl_seac003079480-001
polygom s.r.l.;construction_public_works;thermal_insulation_materials;;manufacturer/ producer;27 via del piano | 61022 vallefoglia - italy;vallefoglia - italy;61022.0;italy;sound insulation materials | thermal insulation materials | clay, expanded - products;the company polygom s.r.l., is a manufacturer/ producer, founded in 1995, which operates in the sound insulation materials industry. it also operates in the thermal insulation materials, and clay, expanded - products industries. it is based in vallefoglia, italy.;11.0;50.0;registered office;False;1995.0;;;polygom-srl_seac003454126-001
