company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
edilbru di m.a.brusa perona & c. ( s.n.c. );construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;wholesaler;35 via privata pariani | 28883 gravellona toce - italy;gravellona toce - italy;28883;italy;construction materials | windows | fireplaces and stoves, ornamental and accessories;the company edilbru di m.a.brusa perona & c. ( s.n.c. ), is a wholesaler, founded in 1980, which operates in the construction materials industry. it also operates in the windows, and fireplaces and stoves, ornamental and accessories industries. it is based in gravellona toce, italy.;11.0;50.0;;False;1980.0;;;edilbru-di-mabrusa-perona-c-snc-_seac000210668-001
cena geom. guido & c. s.r.l.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;wholesaler;39 strada statale aosta | 10034 chivasso - italy;chivasso - italy;10034;italy;parquet floors | fireplaces and stoves, ornamental and accessories | terracotta paving;the company cena geom. guido & c. s.r.l., is a wholesaler, founded in 1983, which operates in the parquet floors industry. it also operates in the fireplaces and stoves, ornamental and accessories, and terracotta paving industries. it is based in chivasso, italy.;;;registered office;False;1983.0;http://www.geomcena.it;;cena-geom-guido-c-srl_seac000958927-001
d marmi;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;subcontractor;69 via gruccia | 52027 san giovanni valdarno - italy;san giovanni valdarno - italy;52027;italy;marble and natural stones | bathrooms - furniture and fittings | fireplaces and stoves, ornamental and accessories;the company d marmi, is a subcontractor, founded in 1993, which operates in the marble and natural stones industry. it also operates in the bathrooms - furniture and fittings, and fireplaces and stoves, ornamental and accessories industries. it is based in san giovanni valdarno, italy.;;;;False;1993.0;http://www.dmarmi.com;;d-marmi_seac000400235-001
innocenti bruna s.r.l.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;;1 viale piombino | 50142 firenze - italy;firenze - italy;50142;italy;construction materials | bathrooms - furniture and fittings | fireplaces and stoves, ornamental and accessories;the company innocenti bruna s.r.l., founded in 1975, which operates in the construction materials industry. it also operates in the bathrooms - furniture and fittings, and fireplaces and stoves, ornamental and accessories industries. it is based in firenze, italy.;11.0;50.0;;False;1975.0;http://www.innocentibruna.it;;innocenti-bruna-srl_seac000227191-001
c.l.a.m.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;manufacturer/ producer;1 zona industriale | 06055 marsciano - italy;marsciano - italy;6055;italy;fireplaces and stoves, ornamental and accessories | stoves, cast iron | stoves, heating;the company c.l.a.m., is a manufacturer/ producer, founded in 1972, which operates in the fireplaces and stoves, ornamental and accessories industry. it also operates in the stoves, cast iron, and stoves, heating industries. it is based in marsciano, italy.;;;registered office;False;1972.0;http://www.clam.it;;clam_seac001270056-001
boffano claudio termoidraulica s.n.c.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;;45/a via prione | 12073 ceva - italy;ceva - italy;12073;italy;heating, industrial - installations and equipment | heating, domestic - installations and equipment | fireplaces and stoves, ornamental and accessories;the company boffano claudio termoidraulica s.n.c., founded in 1985, which operates in the heating, industrial - installations and equipment industry. it also operates in the heating, domestic - installations and equipment, and fireplaces and stoves, ornamental and accessories industries. it is based in ceva, italy.;;;registered office;False;1985.0;https://www.termoidraulicaboffano.it/;;boffano-claudio-termoidraulica-snc_seac000559547-001
marmi sacco s.r.l.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;manufacturer/ producer;91/150 strada statale 18 | 84047 capaccio paestum - italy;capaccio paestum - italy;84047;italy;marble and natural stones | fuels, solid | fireplaces and stoves, ornamental and accessories;the company marmi sacco s.r.l., is a manufacturer/ producer, founded in 1991, which operates in the marble and natural stones industry. it also operates in the fuels, solid, and fireplaces and stoves, ornamental and accessories industries. it is based in capaccio paestum, italy.;11.0;50.0;;False;1991.0;;;marmi-sacco-srl_seac000789984-001
stigliano s.n.c. di stigliano antonio e c.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;manufacturer/ producer;14 via verdi giuseppe | 20823 lentate sul seveso - italy;lentate sul seveso - italy;20823;italy;marble and natural stones | fireplaces and stoves, ornamental and accessories | marble;the company stigliano s.n.c. di stigliano antonio e c., is a manufacturer/ producer, which operates in the marble and natural stones industry. it also operates in the fireplaces and stoves, ornamental and accessories, and marble industries. it is based in lentate sul seveso, italy.;;;registered office;False;;http://www.stiglianograniti.com/;;stigliano-snc-di-stigliano-antonio-e-c_seac004968144-001
edilbonacina;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;wholesaler;6 via industriale dell'isola | 24040 chignolo d'isola - italy;chignolo d'isola - italy;24040;italy;construction materials | fireplaces and stoves, ornamental and accessories | bricks;the company edilbonacina, is a wholesaler, founded in 1991, which operates in the construction materials industry. it also operates in the fireplaces and stoves, ornamental and accessories, and bricks industries. it is based in chignolo d'isola, italy.;;;registered office;False;1991.0;http://www.paginebianche.it/edilbonacina-chignolodisola;;edilbonacina_seac000642139-001
l'edilizia s.r.l.;construction_public_works;fireplaces_and_stoves_ornamental_and_accessories;;wholesaler;264 via del bozzo | 55100 lucca - italy;lucca - italy;55100;italy;construction materials | building materials, manufacture - machinery and equipment | fireplaces and stoves, ornamental and accessories;the company l'edilizia s.r.l., is a wholesaler, founded in 1988, which operates in the construction materials industry. it also operates in the building materials, manufacture - machinery and equipment, and fireplaces and stoves, ornamental and accessories industries. it is based in lucca, italy.;;;registered office;False;1988.0;;;ledilizia-srl_seac000361543-001
