company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
dcf serramenti, infissi e avvolgibili;construction_public_works;shutters;;manufacturer/ producer;via pellegrino pontecorvo, 10 | 56121 pisa - italy;pisa - italy;56121;italy;frame and joinery | doors and windows | roller shutters;the company dcf serramenti, infissi e avvolgibili, is a manufacturer/ producer, which operates in the frame and joinery industry. it also operates in the doors and windows, and roller shutters industries. it is based in pisa, italy.;;;;False;;http://www.delcarratori.it;;dcf-serramenti-infissi-e-avvolgibili_00000003897979-186427001
officine locati monza s.r.l.;construction_public_works;shutters;;service provider;55 via lecco | 20900 monza - italy;monza - italy;20900;italy;grids, gratings and wire mesh | fences and gates | roller shutters;the company officine locati monza s.r.l., is a service provider, founded in 1998, which operates in the grids, gratings and wire mesh industry. it also operates in the fences and gates, and roller shutters industries. it is based in monza, italy.;;;registered office;False;1998.0;http://www.portabasculante.com;;officine-locati-monza-srl_seac000790401-001
fratelli angeloni;construction_public_works;shutters;;manufacturer/ producer;5 via salvador allende | 61040 monte porzio - italy;monte porzio - italy;61040;italy;roller shutters | slatted shutters | electric roller blinds;the company fratelli angeloni, is a manufacturer/ producer, founded in 1960, which operates in the roller shutters industry. it also operates in the slatted shutters, and electric roller blinds industries. it is based in monte porzio, italy.;;;registered office;False;1960.0;https://www.angeloniavvolgibili.com/;;fratelli-angeloni_seac000018571-001
iuliano michele;construction_public_works;shutters;;service provider;19 via tempone | 84044 albanella - italy;albanella - italy;84044;italy;mosquito nets for windows | roller shutters | roller shutters;the company iuliano michele, is a service provider, founded in 1975, which operates in the mosquito nets for windows industry. it also operates in the roller shutters, and roller shutters industries. it is based in albanella, italy.;11.0;50.0;registered office;False;1975.0;http://www.zanzariereiuliano.it;;iuliano-michele_seac000691952-001
cognigni giuliano;construction_public_works;shutters;;retailer;1/c via quintiliani luigi enrico | 63900 fermo - italy;fermo - italy;63900;italy;roller shutters | slatted shutters | electric roller blinds;the company cognigni giuliano, is a retailer, founded in 1991, which operates in the roller shutters industry. it also operates in the slatted shutters, and electric roller blinds industries. it is based in fermo, italy.;;;registered office;False;1991.0;http://www.paginegialle.it/cognignigiuliano;;cognigni-giuliano_seac003849809-001
me.la.s di tullio m. s.a.s.;construction_public_works;shutters;;;5 via sernagiotto | 09030 elmas - italy;elmas - italy;9030;italy;roller shutters | slatted shutters | electric roller blinds;the company me.la.s di tullio m. s.a.s., founded in 1960, which operates in the roller shutters industry. it also operates in the slatted shutters, and electric roller blinds industries. it is based in elmas, italy.;;;registered office;False;1960.0;http://www.paginegialle.it/melassas_dgifci;;melas-di-tullio-m-sas_seac000030607-001
o.m.e.s. di faraco gabriele e salzano vincenzo - s.n.c.;construction_public_works;shutters;;service provider;14 via edison thomas | 80017 melito di napoli - italy;melito di napoli - italy;80017;italy;roller shutters | slatted shutters | electric roller blinds;the company o.m.e.s. di faraco gabriele e salzano vincenzo - s.n.c., is a service provider, founded in 1990, which operates in the roller shutters industry. it also operates in the slatted shutters, and electric roller blinds industries. it is based in melito di napoli, italy.;11.0;50.0;registered office;False;1990.0;http://www.omesserrande.com;;omes-di-faraco-gabriele-e-salzano-vincenzo-snc_seac000429973-001
lixi g. s.n.c.;construction_public_works;shutters;;service provider;km. 95 strada statale 126 | 09036 guspini - italy;guspini - italy;9036;italy;windows | roller shutters | porches, metal;the company lixi g. s.n.c., is a service provider, founded in 1985, which operates in the windows industry. it also operates in the roller shutters, and porches, metal industries. it is based in guspini, italy.;;;registered office;False;1985.0;http://www.paginegialle.it/lixi-serrande-avvolgibili;;lixi-g-snc_seac000439685-001
t.b.t. 2 s.r.l.;construction_public_works;shutters;;manufacturer/ producer;25 via grandi achille | 48123 ravenna - italy;ravenna - italy;48123;italy;sun protection, interior and exterior | doors, house | slatted shutters;the company t.b.t. 2 s.r.l., is a manufacturer/ producer, founded in 1992, which operates in the sun protection, interior and exterior industry. it also operates in the doors, house, and slatted shutters industries. it is based in ravenna, italy.;11.0;50.0;registered office;False;1992.0;http://www.tapparellaestella.it/;;tbt-2-srl_seac000316426-001
apruzzese domenico;construction_public_works;shutters;;retailer;66 via pagano mario | 20090 trezzano sul naviglio - italy;trezzano sul naviglio - italy;20090;italy;roller shutters | slatted shutters | electric roller blinds;the company apruzzese domenico, is a retailer, founded in 1979, which operates in the roller shutters industry. it also operates in the slatted shutters, and electric roller blinds industries. it is based in trezzano sul naviglio, italy.;;;registered office;False;1979.0;http://www.plastic-fer.com;;apruzzese-domenico_seac000962473-001
serrandeonline di ci.an. service s.n.c.;construction_public_works;shutters;;manufacturer/ producer;via pola 18 | 74100 tatanto - italy;tatanto - italy;74100;italy;roller shutters | producer of shutters and automatisms | sectional doors;the company serrandeonline di ci.an. service s.n.c., is a manufacturer/ producer, founded in 1996, which operates in the roller shutters industry. it also operates in the producer of shutters and automatisms, and sectional doors industries. it is based in tatanto, italy.;1.0;10.0;registered office;False;1996.0;http://www.serrandeonline.it;;serrandeonline-di-cian-service-snc_00000003555375-66849001
aluit s.r.l.;construction_public_works;shutters;;manufacturer/ producer;3 via pavia | 27027 gropello cairoli - italy;gropello cairoli - italy;27027;italy;windows | doors, house | slatted shutters;the company aluit s.r.l., is a manufacturer/ producer, founded in 1992, which operates in the windows industry. it also operates in the doors, house, and slatted shutters industries. it is based in gropello cairoli, italy.;;;registered office;False;1992.0;http://www.aluit.com/;;aluit-srl_seac000423808-001
serrande stirparo s.r.l.;construction_public_works;shutters;;manufacturer/ producer;51 viale europa | 88100 catanzaro - italy;catanzaro - italy;88100;italy;doors, house | doors, industrial | roller shutters;the company serrande stirparo s.r.l., is a manufacturer/ producer, founded in 2005, which operates in the doors, house industry. it also operates in the doors, industrial, and roller shutters industries. it is based in catanzaro, italy.;;;;False;2005.0;http://www.serrandestirparo.it/global/index.php?q=contact;;serrande-stirparo-srl_seac002610840-001
serrandeonline;construction_public_works;shutters;;manufacturer/ producer;18 via pola | 74121 taranto - italy;taranto - italy;74121;italy;fences and gates | doors and gates, automatic and access control | roller shutters;the company serrandeonline, is a manufacturer/ producer, founded in 1996, which operates in the fences and gates industry. it also operates in the doors and gates, automatic and access control, and roller shutters industries. it is based in taranto, italy.;;;registered office;False;1996.0;http://www.cianservice.it;;serrandeonline_seac000599649-001
