company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
table top porcellane s.a.s.;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;;18 via longo luigi | 50019 sesto fiorentino - italy;sesto fiorentino - italy;50019.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company table top porcellane s.a.s., founded in 2002, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in sesto fiorentino, italy.;;;registered office;False;2002.0;;;table-top-porcellane-sas_seac000990521-001
sud time yet s.r.l.;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;;via giudice rosario livatino | 92024 canicatti' - italy;canicatti' - italy;92024.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company sud time yet s.r.l., which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in canicatti', italy.;;;;False;;;;sud-time-yet-srl_seac009896736-001
simmetria;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;subcontractor;77 via ramazzini | 48018 faenza - italy;faenza - italy;48018.0;italy;ceramics, porcelain and earthenware - industrial products | stoneware products for industry | ceramics, industrial;the company simmetria, is a subcontractor, founded in 1997, which operates in the ceramics, porcelain and earthenware - industrial products industry. it also operates in the stoneware products for industry, and ceramics, industrial industries. it is based in faenza, italy.;;;registered office;False;1997.0;;;simmetria_seac001890854-001
pollini s.r.l.;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;subcontractor;1 via repubblica | 42014 castellarano - italy;castellarano - italy;42014.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | tiles;the company pollini s.r.l., is a subcontractor, founded in 1992, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and tiles industries. it is based in castellarano, italy.;;;registered office;False;1992.0;http://www.pollinimosaici.it;;pollini-srl_seac000647689-001
mosaici steel & profiles srls;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;;19 via volturno | 41032 cavezzo - italy;cavezzo - italy;41032.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company mosaici steel & profiles srls, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in cavezzo, italy.;;;;False;;;;mosaici-steel-profiles-srls_seac010187707-001
barlozzini terrecotte di sposetti giovanni & c. s.a.s.;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;;km. 17.500 via tuscanese | 01017 tuscania - italy;tuscania - italy;1017.0;italy;crockery | ceramics, porcelain and earthenware - industrial products | ornamental china;the company barlozzini terrecotte di sposetti giovanni & c. s.a.s., founded in 1994, which operates in the crockery industry. it also operates in the ceramics, porcelain and earthenware - industrial products, and ornamental china industries. it is based in tuscania, italy.;;;registered office;False;1994.0;;;barlozzini-terrecotte-di-sposetti-giovanni-c-sas_seac001938052-001
master casa s.p.a.;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;;;;;italy;;;;;;False;;;;master-casa-spa_seac003439587-001
nord sport di festa omar;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;;355 via emilia levante | 48014 castel bolognese - italy;castel bolognese - italy;48014.0;italy;ceramics, porcelain and earthenware - industrial products | stoneware products for industry | ceramics, industrial;the company nord sport di festa omar, which operates in the ceramics, porcelain and earthenware - industrial products industry. it also operates in the stoneware products for industry, and ceramics, industrial industries. it is based in castel bolognese, italy.;11.0;50.0;registered office;False;;;;nord-sport-di-festa-omar_seac009207849-001
lima prefabbricati s.r.l.;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;;zona industriale | valle ufita | 83040 flumeri - italy;flumeri - italy;83040.0;italy;ceramics, porcelain and earthenware - industrial products | stoneware products for industry | ceramics, industrial;the company lima prefabbricati s.r.l., which operates in the ceramics, porcelain and earthenware - industrial products industry. it also operates in the stoneware products for industry, and ceramics, industrial industries. it is based in flumeri, italy.;;;;False;;;;lima-prefabbricati-srl_seac005679330-001
ceramica phoenix s.r.l.;glass_construction_materials;ceramics_porcelain_and_earthenware_industrial_products;;;4 via delle industrie | 01035 gallese - italy;gallese - italy;1035.0;italy;ceramics, porcelain and earthenware - industrial products | stoneware products for industry | ceramics, industrial;the company ceramica phoenix s.r.l., which operates in the ceramics, porcelain and earthenware - industrial products industry. it also operates in the stoneware products for industry, and ceramics, industrial industries. it is based in gallese, italy.;11.0;50.0;;False;;;;ceramica-phoenix-srl_seac009774643-001
