company_name;group;sector;subsector;main_activity;address;company_city;postcode;country;products_and_services;information;min_headcount;max_headcount;type_of_building_for_registered_address;verified_by_europages;year_established;websites;download_datetime;id
giemme luci di m. dona' & c. ( s.n.c. );glass_construction_materials;glass_hollowware;;;22 fondamenta riva longa | 30100 venezia - italy;venezia - italy;30100;italy;glass hollowware, lighting | glass pendants for lamps;the company giemme luci di m. dona' & c. ( s.n.c. ), founded in 1989, which operates in the glass hollowware, lighting industry. it also operates in the glass pendants for lamps industries. it is based in venezia, italy.;;;registered office;False;1989.0;;;giemme-luci-di-m-dona-c-snc-_seac002520942-001
co.ro.tre. ( s.n.c. );glass_construction_materials;glass_hollowware;;manufacturer/ producer;vetrai | 30141 venezia - italy;venezia - italy;30141;italy;glass hollowware, lighting | glass pendants for lamps;the company co.ro.tre. ( s.n.c. ), is a manufacturer/ producer, which operates in the glass hollowware, lighting industry. it also operates in the glass pendants for lamps industries. it is based in venezia, italy.;;;registered office;False;;;;corotre-snc-_seac002265050-001
unilvetro di zini massimo;glass_construction_materials;glass_hollowware;;manufacturer/ producer;31 via garian | 20146 milano - italy;milano - italy;20146;italy;glass hollowware, laboratory and technical | glass for medical use;the company unilvetro di zini massimo, is a manufacturer/ producer, founded in 1983, which operates in the glass hollowware, laboratory and technical industry. it also operates in the glass for medical use industries. it is based in milano, italy.;;;registered office;False;1983.0;;;unilvetro-di-zini-massimo_seac003263074-001
itiv technology s.r.l.;glass_construction_materials;glass_hollowware;;manufacturer/ producer;1 via marsala | 20822 seveso - italy;seveso - italy;20822;italy;glass hollowware, laboratory and technical;the company itiv technology s.r.l., is a manufacturer/ producer, founded in 2004, which operates in the glass hollowware, laboratory and technical industry. it is based in seveso, italy.;;;registered office;False;2004.0;;;itiv-technology-srl_seac002992126-001
vetro scientifica s.r.l.;glass_construction_materials;glass_hollowware;;manufacturer/ producer;88 via dei volsci | 00185 roma - italy;roma - italy;185;italy;glass hollowware, laboratory and technical | microscope glass slides;the company vetro scientifica s.r.l., is a manufacturer/ producer, founded in 1996, which operates in the glass hollowware, laboratory and technical industry. it also operates in the microscope glass slides industries. it is based in roma, italy.;11.0;50.0;registered office;False;1996.0;;;vetro-scientifica-srl_seac001727643-001
caru' aurelio & c.;glass_construction_materials;glass_hollowware;;manufacturer/ producer;2 via della pineta | 00048 nettuno - italy;nettuno - italy;48;italy;glass hollowware, laboratory and technical;the company caru' aurelio & c., is a manufacturer/ producer, founded in 1982, which operates in the glass hollowware, laboratory and technical industry. it is based in nettuno, italy.;;;registered office;False;1982.0;;;caru-aurelio-c_seac001910300-001
luxenia umbro tiberina s.r.l.;glass_construction_materials;glass_hollowware;;manufacturer/ producer;26/c strada tiberina nord | 06134 perugia - italy;perugia - italy;6134;italy;glass hollowware, laboratory and technical;the company luxenia umbro tiberina s.r.l., is a manufacturer/ producer, founded in 1972, which operates in the glass hollowware, laboratory and technical industry. it is based in perugia, italy.;11.0;50.0;registered office;False;1972.0;;;luxenia-umbro-tiberina-srl_seac003445393-001
ama servizi s.p.a.;glass_construction_materials;glass_hollowware;;;spadellata | 00042 anzio - italy;anzio - italy;42;italy;glass hollowware, laboratory and technical;the company ama servizi s.p.a., which operates in the glass hollowware, laboratory and technical industry. it is based in anzio, italy.;;;registered office;False;;;;ama-servizi-spa_seac001620480-001
alipharma s.r.l.;glass_construction_materials;glass_hollowware;;manufacturer/ producer;32 via montebello | 20121 milano - italy;milano - italy;20121;italy;glass hollowware, laboratory and technical;the company alipharma s.r.l., is a manufacturer/ producer, founded in 2000, which operates in the glass hollowware, laboratory and technical industry. it is based in milano, italy.;;;registered office;False;2000.0;;;alipharma-srl_seac003485083-001
vetro mec di zabeo gian luca & argiolas luciano s.n.c.;glass_construction_materials;glass_hollowware;;manufacturer/ producer;10 via faro | 20876 ornago - italy;ornago - italy;20876;italy;glass hollowware, laboratory and technical | microscope glass slides | glass for medical use;the company vetro mec di zabeo gian luca & argiolas luciano s.n.c., is a manufacturer/ producer, founded in 1993, which operates in the glass hollowware, laboratory and technical industry. it also operates in the microscope glass slides, and glass for medical use industries. it is based in ornago, italy.;;;registered office;False;1993.0;;;vetro-mec-di-zabeo-gian-luca-argiolas-luciano-snc_seac002500475-001
